AA-1100	2007	18	1.6153559979150107
AA-1100	2008	18	1.2777531299998799
AA-1600	2010	416	18.40241530041339
AA-1600	2011	174	16.917742166140254
AA-1600	2012	0	0.0
AA-1700	2010	14	0.0
AA-1700	2011	6	0.43301270189221935
AB-0400	2001	6	0.4898979485566356
AB-0400	2002	0	0.0
AB-0400	2003	94	14.770674984785659
AB-0400	2004	2	0.5
AB-0400	2005	0	0.0
AB-0800	2003	0	0.0
AB-0800	2004	24	2.3579652245103193
AB-0800	2005	330	22.276669409945463
AB-0800	2006	374	22.185915436375396
AB-0800	2007	608	21.163057435068307
AB-0800	2008	58	3.42554740151118
AB-0800	2009	4	0.8660254037844386
AB-0800	2010	0	0.0
AB-0800	2011	0	0.0
AB-1200	2010	236	15.040772987815684
AB-1200	2011	326	17.76275052244018
AB-1200	2012	2	0.4330127018922193
AB-1700	2012	134	15.082585156398089
AB-1900	2001	12	0.6666666666666666
AB-1900	2002	8	1.224744871391589
AB-2000	2003	922	33.54887991796448
AB-2000	2004	198	14.215836239912164
AB-2000	2005	872	23.36314907485456
AB-2000	2006	566	20.042825243712524
AB-2000	2007	908	37.04014338825137
AB-2000	2008	1226	38.77261347337261
AB-2000	2009	612	26.409089344390505
AB-2000	2010	836	35.2097769811416
AB-2000	2011	536	17.942616865998115
AB-2000	2012	916	29.51162970912726
AB-2000	2013	936	27.253605316913266
AB-2000	2014	1884	65.52659288411081
AB-2800	2002	0	0.0
AB-3500	2010	44	2.08806130178211
AB-3500	2011	392	15.27827233480056
AB-3500	2012	560	20.97109873727461
AB-3500	2013	948	32.184769301643286
AB-3500	2014	4604	103.76957438225352
AB-3550	2003	2	0.0
AB-3550	2005	0	0.0
AB-3800	2002	628	21.782662256941872
AB-3800	2003	266	13.62625188687003
AB-3800	2004	498	32.43413839357126
AB-3800	2005	524	25.002187404305246
AB-3800	2006	384	19.188644601238853
AB-3800	2008	824	29.19867291504872
AB-3800	2009	446	19.94934413360366
AC-0100	2008	10	1.2649110640673518
AC-0100	2009	346	17.198615861261995
AC-0100	2010	60	3.6514837167011076
AC-0100	2011	296	18.05700848854969
AC-0100	2012	4	0.4714045207910317
AC-0100	2013	288	24.501978262489548
AC-0100	2014	26	2.9481109247603556
AC-1300	2003	0	0.0
AC-1300	2004	140	13.516590725921644
AC-1300	2005	454	19.013872402801066
AC-1300	2006	2	0.4714045207910317
AC-1300	2007	102	11.712706775122479
AC-1300	2008	34	2.424158247696825
AC-2100	2009	920	26.174674275092748
AC-2100	2010	788	34.42149773285351
AC-2100	2011	174	11.91096527364596
AC-2100	2012	0	0.0
AC-2100	2013	22	1.5723301886761005
AC-2300	2000	394	34.94767293755051
AC-2300	2001	198	17.781502135135216
AD-0400	2002	672	27.000000000000004
AD-0400	2003	506	24.615083663274433
AD-0400	2004	246	21.605932669769484
AD-0400	2005	126	14.583095236151571
AD-0400	2006	0	0.0
AD-0400	2007	358	19.600213451565747
AD-0400	2008	36	1.9899748742132397
AD-0400	2009	10	0.6871842709362768
AD-1450	2013	438	28.916906819367803
AD-1450	2014	18	1.479019945774904
AE-0500	2010	0	0.0
AE-0500	2011	0	0.0
AE-0500	2012	20	2.8674417556808756
AE-0500	2013	2	0.43301270189221935
AF-1300	2000	938	28.51307692192401
AF-1300	2001	918	26.209095113465224
AF-1300	2002	452	18.29099651832065
AF-1300	2003	18	0.8213137116947162
AG-1100	2007	466	29.02906113763489
AG-1100	2008	482	24.860162542929995
AG-1100	2010	12	2.0
AG-1100	2011	0	0.0
AG-1500	2011	800	21.30727575266252
AG-1500	2012	1200	25.938308498259193
AG-1500	2013	1204	30.95168687511595
AG-1500	2014	2166	73.89984776709625
AH-0200	2000	488	21.844621763720244
AH-0200	2001	494	23.10556824556837
AH-0200	2002	354	21.702764800826646
AH-0200	2003	420	21.570482476887584
AH-0200	2004	348	19.13217185789423
AH-0200	2005	260	17.662585941723265
AH-0200	2006	26	3.261901286060018
AH-1300	2002	0	0.0
AH-1900	2011	42	1.777572308967899
AH-1900	2012	432	19.321145583703537
AH-1900	2013	38	2.595067436503337
AH-1900	2014	998	48.162871822828656
AH-3600	2012	0	0.0
AH-3600	2013	164	13.481839637082174
AH-3600	2014	1412	79.45184425521889
AH-3900	2014	932	93.14068659828527
AJ-0300	2001	4	0.41573970964154905
AJ-0300	2002	78	16.315253599009733
AJ-0430	2012	318	20.496097189465118
AJ-0430	2013	888	30.243801017729236
AJ-0430	2014	3194	77.06589611332627
AJ-0460	2012	0	0.0
AJ-0460	2013	26	1.996089927833914
AJ-0460	2014	52	4.0276819911981905
AJ-0500	2006	0	0.0
AJ-0500	2007	94	19.3275853524323
AJ-0500	2008	0	0.0
AJ-0900	2003	510	24.437340152929895
AJ-0900	2004	718	27.488562962621383
AJ-0900	2005	296	18.784357082581167
AJ-0900	2006	646	21.40449354107684
AJ-0900	2007	848	26.21468818321534
AJ-0900	2008	982	28.62411297752299
AJ-0900	2009	1042	35.172732247438496
AJ-0900	2010	916	29.856461344634745
AJ-0900	2011	384	21.26551721031544
AJ-0900	2012	658	20.428209133329865
AJ-0900	2013	682	38.13580789428749
AJ-0900	2014	1052	49.68764657560491
AK-0400	2001	28	1.8027756377319946
AK-0400	2002	8	0.7071067811865476
AK-0400	2003	10	0.8569568250501305
AK-0400	2004	6	0.82915619758885
AL-0600	2002	266	13.836505660349687
AL-0600	2003	286	15.665844539031633
AL-0600	2004	796	21.205046079618747
AL-0600	2005	346	12.867439048012661
AL-0600	2006	156	10.303397497913005
AL-0600	2007	18	1.6659862556700855
